"week_date","week_number","month_number","calendar_year","region","platform","segment","age_band","demographic","customer_type","transactions","sales","avg_transaction"
"2020-07-06",28,7,2020,"AFRICA","Retail","F3","Retires","Families","New",66724,2383015,"35.00"
"2020-07-06",28,7,2020,"USA","Shopify","C1","Young Adults","Couples","New",115,14544,"126.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","New",15,1890,"126.00"
"2020-07-06",28,7,2020,"OCEANIA","Retail","C2","Middle Aged","Couples","Existing",168294,6472357,"38.00"
"2020-07-06",28,7,2020,"USA","Retail","F1","Young Adults","Families","Existing",42080,2436037,"57.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Shopify","C4","Retires","Couples","Existing",9,1655,"183.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Retail","F1","Young Adults","Families","New",298,11174,"37.00"
"2020-07-06",28,7,2020,"CANADA","Shopify","unknown","unknown","unknown","Existing",73,13288,"182.00"
"2020-07-06",28,7,2020,"CANADA","Retail","C4","Retires","Couples","Existing",29276,1472205,"50.00"
"2020-07-06",28,7,2020,"USA","Shopify","unknown","unknown","unknown","Existing",160,30361,"189.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","New",32,5242,"163.00"
"2020-07-06",28,7,2020,"AFRICA","Shopify","C3","Retires","Couples","New",277,45866,"165.00"
"2020-07-06",28,7,2020,"CANADA","Retail","unknown","unknown","unknown","Existing",7169,330861,"46.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","C2","Middle Aged","Couples","New",355,44553,"125.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","C1","Young Adults","Couples","Existing",1137,190268,"167.00"
"2020-07-06",28,7,2020,"USA","Retail","C1","Young Adults","Couples","New",35274,943414,"26.00"
"2020-07-06",28,7,2020,"OCEANIA","Shopify","C1","Young Adults","Couples","New",386,46728,"121.00"
"2020-07-06",28,7,2020,"EUROPE","Shopify","F3","Retires","Families","Existing",89,20453,"229.00"
"2020-07-06",28,7,2020,"ASIA","Retail","C1","Young Adults","Couples","New",123627,2669073,"21.00"
"2020-07-06",28,7,2020,"CANADA","Shopify","F1","Young Adults","Families","New",55,7305,"132.00"
"2020-07-06",28,7,2020,"CANADA","Retail","C2","Middle Aged","Couples","Existing",23187,1019429,"43.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Retail","F3","Retires","Families","New",325,11639,"35.00"
"2020-07-06",28,7,2020,"ASIA","Retail","C4","Retires","Couples","New",49335,1375040,"27.00"
"2020-07-06",28,7,2020,"EUROPE","Retail","C3","Retires","Couples","New",4501,190014,"42.00"
"2020-07-06",28,7,2020,"OCEANIA","Retail","F1","Young Adults","Families","Existing",148434,7387040,"49.00"
"2020-07-06",28,7,2020,"USA","Shopify","C4","Retires","Couples","New",21,3558,"169.00"
"2020-07-06",28,7,2020,"AFRICA","Shopify","C2","Middle Aged","Couples","New",299,45134,"150.00"
"2020-07-06",28,7,2020,"ASIA","Retail","F2","Middle Aged","Families","Existing",223597,11439615,"51.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","C4","Retires","Couples","Existing",265,46193,"174.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Retail","C4","Retires","Couples","New",255,10863,"42.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Retail","C4","Retires","Couples","Existing",392,18464,"47.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","F3","Retires","Families","New",80,11396,"142.00"
"2020-07-06",28,7,2020,"CANADA","Retail","C2","Middle Aged","Couples","New",14558,461684,"31.00"
"2020-07-06",28,7,2020,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","Existing",122,23995,"196.00"
"2020-07-06",28,7,2020,"EUROPE","Shopify","unknown","unknown","unknown","Guest",275,62607,"227.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","F1","Young Adults","Families","New",143,20817,"145.00"
"2020-07-06",28,7,2020,"OCEANIA","Shopify","F3","Retires","Families","New",141,21435,"152.00"
"2020-07-06",28,7,2020,"CANADA","Shopify","unknown","unknown","unknown","New",81,12835,"158.00"
"2020-07-06",28,7,2020,"CANADA","Shopify","F3","Retires","Families","Existing",555,105029,"189.00"
"2020-07-06",28,7,2020,"AFRICA","Retail","C4","Retires","Couples","New",46195,1535122,"33.00"
"2020-07-06",28,7,2020,"USA","Retail","C2","Middle Aged","Couples","New",26006,895842,"34.00"
"2020-07-06",28,7,2020,"CANADA","Shopify","F3","Retires","Families","New",23,3613,"157.00"
"2020-07-06",28,7,2020,"ASIA","Retail","C2","Middle Aged","Couples","New",84261,2165894,"25.00"
"2020-07-06",28,7,2020,"USA","Retail","F2","Middle Aged","Families","New",27329,1047479,"38.00"
"2020-07-06",28,7,2020,"OCEANIA","Shopify","unknown","unknown","unknown","New",405,62554,"154.00"
"2020-07-06",28,7,2020,"USA","Shopify","F3","Retires","Families","New",43,8047,"187.00"
"2020-07-06",28,7,2020,"EUROPE","Retail","C3","Retires","Couples","Existing",16543,926391,"55.00"
"2020-07-06",28,7,2020,"USA","Shopify","C1","Young Adults","Couples","Existing",683,122755,"179.00"
"2020-07-06",28,7,2020,"USA","Shopify","C2","Middle Aged","Couples","New",192,43697,"227.00"
"2020-07-06",28,7,2020,"AFRICA","Retail","unknown","unknown","unknown","New",54550,2200505,"40.00"
"2020-07-06",28,7,2020,"ASIA","Retail","F1","Young Adults","Families","Existing",97504,4643858,"47.00"
"2020-07-06",28,7,2020,"AFRICA","Shopify","C4","Retires","Couples","Existing",381,74071,"194.00"
"2020-07-06",28,7,2020,"EUROPE","Retail","F2","Middle Aged","Families","New",1849,82969,"44.00"
"2020-07-06",28,7,2020,"ASIA","Retail","C1","Young Adults","Couples","Existing",185786,6182738,"33.00"
"2020-07-06",28,7,2020,"ASIA","Shopify","unknown","unknown","unknown","Existing",287,53017,"184.00"
"2020-07-06",28,7,2020,"OCEANIA","Shopify","F3","Retires","Families","Existing",3069,646393,"210.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","C2","Middle Aged","Couples","Existing",4102,771649,"188.00"
"2020-06-29",27,6,2020,"USA","Shopify","F1","Young Adults","Families","Existing",1345,248186,"184.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","Existing",1044,41232,"39.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C4","Retires","Couples","New",2,746,"373.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F3","Retires","Families","Existing",77,17430,"226.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","F3","Retires","Families","Existing",542856,28788145,"53.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","C3","Retires","Couples","Existing",1866,357156,"191.00"
"2020-06-29",27,6,2020,"CANADA","Retail","F2","Middle Aged","Families","Existing",60640,3222249,"53.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","F3","Retires","Families","New",1998,83692,"41.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","New",32,6219,"194.00"
"2020-06-29",27,6,2020,"USA","Shopify","F2","Middle Aged","Families","Existing",1778,339336,"190.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C4","Retires","Couples","Existing",96,18485,"192.00"
"2020-06-29",27,6,2020,"ASIA","Retail","F2","Middle Aged","Families","New",65388,2033692,"31.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","C1","Young Adults","Couples","New",243,31393,"129.00"
"2020-06-29",27,6,2020,"ASIA","Retail","F3","Retires","Families","New",81540,2509564,"30.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F2","Middle Aged","Families","New",7,865,"123.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","F3","Retires","Families","Existing",401071,22101960,"55.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","C4","Retires","Couples","New",241,8563,"35.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C4","Retires","Couples","New",18,2444,"135.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","C2","Middle Aged","Couples","New",57209,1753657,"30.00"
"2020-06-29",27,6,2020,"USA","Retail","unknown","unknown","unknown","Guest",533207,16297956,"30.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","F1","Young Adults","Families","Existing",779,31008,"39.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","C2","Middle Aged","Couples","Existing",141,40816,"289.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","New",17,2311,"135.00"
"2020-06-29",27,6,2020,"CANADA","Retail","F3","Retires","Families","Existing",92739,5151347,"55.00"
"2020-06-29",27,6,2020,"ASIA","Retail","unknown","unknown","unknown","Guest",1900388,47898629,"25.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","C1","Young Adults","Couples","New",4539,137746,"30.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","F2","Middle Aged","Families","Existing",2591,474829,"183.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","F3","Retires","Families","Existing",18952,1142258,"60.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","F3","Retires","Families","New",103176,3387378,"32.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F3","Retires","Families","New",2,337,"168.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","unknown","unknown","unknown","Existing",95,15402,"162.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","C3","Retires","Couples","Existing",2396,473733,"197.00"
"2020-06-29",27,6,2020,"USA","Shopify","C2","Middle Aged","Couples","New",217,32127,"148.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","F3","Retires","Families","New",25,3372,"134.00"
"2020-06-29",27,6,2020,"CANADA","Retail","F2","Middle Aged","Families","New",17252,621849,"36.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C1","Young Adults","Couples","New",92,10224,"111.00"
"2020-06-29",27,6,2020,"ASIA","Retail","unknown","unknown","unknown","Existing",32696,1283298,"39.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","F2","Middle Aged","Families","New",247,38761,"156.00"
"2020-06-29",27,6,2020,"USA","Shopify","C3","Retires","Couples","New",139,32575,"234.00"
"2020-06-29",27,6,2020,"USA","Retail","C2","Middle Aged","Couples","Existing",42982,2069075,"48.00"
"2020-06-29",27,6,2020,"USA","Shopify","C4","Retires","Couples","New",22,3518,"159.00"
"2020-06-29",27,6,2020,"USA","Retail","F2","Middle Aged","Families","New",26077,957978,"36.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","unknown","unknown","unknown","Existing",21,4328,"206.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","F3","Retires","Families","New",1,261,"261.00"
"2020-06-29",27,6,2020,"USA","Retail","F2","Middle Aged","Families","Existing",90522,5126468,"56.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","F1","Young Adults","Families","New",22414,818184,"36.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","F2","Middle Aged","Families","New",334,49917,"149.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","C3","Retires","Couples","New",4556,194204,"42.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C3","Retires","Couples","Existing",758,137468,"181.00"
"2020-06-29",27,6,2020,"USA","Retail","C1","Young Adults","Couples","Existing",57014,2312994,"40.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","C3","Retires","Couples","Existing",343336,16476365,"47.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","C3","Retires","Couples","Existing",152,47122,"310.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","C2","Middle Aged","Couples","Existing",113892,4820666,"42.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","C2","Middle Aged","Couples","Existing",169997,6426709,"37.00"
"2020-06-29",27,6,2020,"USA","Retail","F1","Young Adults","Families","Existing",40942,2353412,"57.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","C4","Retires","Couples","New",73,8766,"120.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","C3","Retires","Couples","Existing",4116,808388,"196.00"
"2020-06-29",27,6,2020,"ASIA","Retail","unknown","unknown","unknown","New",60798,1983459,"32.00"
"2020-06-29",27,6,2020,"USA","Shopify","unknown","unknown","unknown","Existing",144,26020,"180.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","C4","Retires","Couples","New",63522,1953580,"30.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","C2","Middle Aged","Couples","Existing",10157,493184,"48.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C3","Retires","Couples","New",17,2359,"138.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","C4","Retires","Couples","New",2,549,"274.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","C1","Young Adults","Couples","New",162185,3613601,"22.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","C1","Young Adults","Couples","New",8,1229,"153.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","New",7,1039,"148.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","C4","Retires","Couples","Existing",5774,315699,"54.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","F2","Middle Aged","Families","New",1835,81944,"44.00"
"2020-06-29",27,6,2020,"ASIA","Retail","C1","Young Adults","Couples","Existing",183164,5970777,"32.00"
"2020-06-29",27,6,2020,"CANADA","Retail","C2","Middle Aged","Couples","New",14828,471006,"31.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","unknown","unknown","unknown","Existing",34080,1478098,"43.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","C1","Young Adults","Couples","New",395,48331,"122.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C1","Young Adults","Couples","Existing",520,82717,"159.00"
"2020-06-29",27,6,2020,"ASIA","Retail","C3","Retires","Couples","Existing",245219,11041636,"45.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","Existing",31,6042,"194.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","C3","Retires","Couples","Existing",1499,71681,"47.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","New",442,17908,"40.00"
"2020-06-29",27,6,2020,"CANADA","Retail","unknown","unknown","unknown","Guest",393659,11034700,"28.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","F1","Young Adults","Families","Existing",101685,5366430,"52.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","C4","Retires","Couples","Existing",122158,6235333,"51.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","F1","Young Adults","Families","Existing",7124,418206,"58.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","C3","Retires","Couples","New",957,34465,"36.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","C4","Retires","Couples","Existing",267,46263,"173.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","F1","Young Adults","Families","New",924,38169,"41.00"
"2020-06-29",27,6,2020,"USA","Retail","C4","Retires","Couples","New",18211,645361,"35.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","New",34,5232,"153.00"
"2020-06-29",27,6,2020,"ASIA","Retail","F1","Young Adults","Families","Existing",96589,4591704,"47.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","C3","Retires","Couples","New",147185,4686381,"31.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","F1","Young Adults","Families","Existing",2015,346893,"172.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","unknown","unknown","unknown","Guest",2429712,63043806,"25.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","unknown","unknown","unknown","Guest",285,74791,"262.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","C4","Retires","Couples","New",47569,1605875,"33.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","C2","Middle Aged","Couples","New",96,11368,"118.00"
"2020-06-29",27,6,2020,"USA","Retail","C2","Middle Aged","Couples","New",25718,868246,"33.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","C3","Retires","Couples","New",279,44246,"158.00"
"2020-06-29",27,6,2020,"USA","Shopify","F3","Retires","Families","Existing",796,159886,"200.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","F1","Young Adults","Families","Existing",800,136777,"170.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C3","Retires","Couples","Existing",95,18645,"196.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","unknown","unknown","unknown","Guest",5061,871802,"172.00"
"2020-06-29",27,6,2020,"CANADA","Retail","F1","Young Adults","Families","Existing",25028,1342126,"53.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F2","Middle Aged","Families","Existing",182,36681,"201.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","F1","Young Adults","Families","Existing",150645,7451077,"49.00"
"2020-06-29",27,6,2020,"USA","Retail","C3","Retires","Couples","Existing",104304,5765543,"55.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","F3","Retires","Families","Existing",605,115232,"190.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","Existing",121,25006,"206.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","F3","Retires","Families","New",160,25758,"160.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","unknown","unknown","unknown","Existing",325,60231,"185.00"
"2020-06-29",27,6,2020,"OCEANIA","Shopify","F3","Retires","Families","Existing",3398,691104,"203.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","F3","Retires","Families","Existing",1654,80500,"48.00"
"2020-06-29",27,6,2020,"USA","Retail","C3","Retires","Couples","New",44965,1693971,"37.00"
"2020-06-29",27,6,2020,"ASIA","Retail","C4","Retires","Couples","Existing",111751,4991052,"44.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","F3","Retires","Families","New",98,15236,"155.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","F2","Middle Aged","Families","New",62534,2205239,"35.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","F2","Middle Aged","Families","New",84654,2773702,"32.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","C1","Young Adults","Couples","Existing",66,12326,"186.00"
"2020-06-29",27,6,2020,"USA","Shopify","C4","Retires","Couples","Existing",149,27727,"186.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","unknown","unknown","unknown","New",3075,134236,"43.00"
"2020-06-29",27,6,2020,"ASIA","Retail","F3","Retires","Families","Existing",386511,19047003,"49.00"
"2020-06-29",27,6,2020,"OCEANIA","Retail","F1","Young Adults","Families","New",40187,1337460,"33.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F1","Young Adults","Families","New",6,1403,"233.00"
"2020-06-29",27,6,2020,"USA","Shopify","unknown","unknown","unknown","New",135,20922,"154.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","unknown","unknown","unknown","Guest",103102,3597624,"34.00"
"2020-06-29",27,6,2020,"AFRICA","Retail","C3","Retires","Couples","Existing",290763,14711185,"50.00"
"2020-06-29",27,6,2020,"CANADA","Retail","C3","Retires","Couples","Existing",62962,3217134,"51.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","F3","Retires","Families","New",67,10114,"150.00"
"2020-06-29",27,6,2020,"CANADA","Retail","C4","Retires","Couples","Existing",29288,1469626,"50.00"
"2020-06-29",27,6,2020,"AFRICA","Shopify","F2","Middle Aged","Families","Existing",4116,777148,"188.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","unknown","unknown","unknown","New",14,3648,"260.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","New",5,1052,"210.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Shopify","F3","Retires","Families","Existing",31,6210,"200.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","Existing",1341,59917,"44.00"
"2020-06-29",27,6,2020,"CANADA","Retail","F1","Young Adults","Families","New",6755,257850,"38.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Existing",269,9157,"34.00"
"2020-06-29",27,6,2020,"ASIA","Retail","C4","Retires","Couples","New",50616,1445099,"28.00"
"2020-06-29",27,6,2020,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","New",2626,57267,"21.00"
"2020-06-29",27,6,2020,"CANADA","Shopify","unknown","unknown","unknown","New",83,12589,"151.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","C4","Retires","Couples","Existing",21,4722,"224.00"
"2020-06-29",27,6,2020,"ASIA","Shopify","F1","Young Adults","Families","New",155,20418,"131.00"
"2020-06-29",27,6,2020,"EUROPE","Retail","unknown","unknown","unknown","Existing",2888,137688,"47.00"
"2020-06-29",27,6,2020,"EUROPE","Shopify","F1","Young Adults","Families","Existing",121,26191,"216.00"
